Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
4.0000,12,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0061s, 541.6m) -> TELCO (0.0416s, 707.1m) -> GNB_5 (0.0325s, 707.1m)",0.0802,S
4.0000,4,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0063s, 240.8m) -> TELCO (0.0346s, 707.1m) -> GNB_5 (0.0399s, 707.1m)",0.0808,S
4.0000,17,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0119s, 156.7m) -> TELCO (0.0386s, 707.1m) -> GNB_5 (0.0346s, 707.1m)",0.0850,S
4.0000,11,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0093s, 246.7m) -> TELCO (0.0391s, 707.1m) -> GNB_5 (0.0385s, 707.1m)",0.0869,S
4.0000,20,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0020s, 140.8m) -> TELCO (0.0405s, 707.1m) -> GNB_2 (0.0364s, 707.1m)",0.0789,S
4.0000,18,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0093s, 295.0m) -> TELCO (0.0355s, 707.1m) -> GNB_2 (0.0363s, 707.1m)",0.0810,S
4.0000,6,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0093s, 209.0m) -> TELCO (0.0347s, 707.1m) -> GNB_2 (0.0378s, 707.1m)",0.0819,S
4.0000,5,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0056s, 483.4m) -> TELCO (0.0405s, 707.1m) -> GNB_2 (0.0387s, 707.1m)",0.0848,S
4.0000,13,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0086s, 407.4m) -> TELCO (0.0398s, 707.1m) -> GNB_2 (0.0386s, 707.1m)",0.0870,S
4.0000,24,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0041s, 498.4m) -> TELCO (0.0370s, 707.1m) -> GNB_1 (0.0331s, 707.1m)",0.0742,S
4.0000,14,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0054s, 564.2m) -> TELCO (0.0368s, 707.1m) -> GNB_1 (0.0365s, 707.1m)",0.0788,S
4.0000,10,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0082s, 275.0m) -> TELCO (0.0375s, 707.1m) -> GNB_1 (0.0375s, 707.1m)",0.0831,S
4.0000,22,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0119s, 469.1m) -> TELCO (0.0345s, 707.1m) -> GNB_1 (0.0387s, 707.1m)",0.0851,S
