Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
12.0192,23109,5,Window_12.000,2/5,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0911,S,0.0150,1
12.0192,23100,2,Window_12.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0881,S,0.0079,1
12.0192,23096,1,Window_12.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0943,S,0.0138,1
12.0192,23107,4,Window_12.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0964,S,0.0091,1
13.0192,24179,3,Window_13.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0852,S,0.0067,1
13.0192,24178,6,Window_13.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0957,S,0.0140,1
13.0192,24181,5,Window_13.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0923,S,0.0150,1
13.0192,24175,2,Window_13.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0952,S,0.0081,1
13.0192,24194,1,Window_13.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0963,S,0.0088,1
13.0192,24193,4,Window_13.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.1007,S,0.0150,1
14.0192,25269,3,Window_14.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0883,S,0.0088,1
14.0192,25275,6,Window_14.000,2/6,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0928,S,0.0150,1
14.0192,25271,5,Window_14.000,3/5,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0914,S,0.0150,1
14.0192,25266,2,Window_14.000,2/5,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0914,S,0.0150,1
14.0192,25267,1,Window_14.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0944,S,0.0150,1
14.0192,25290,4,Window_14.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.1011,S,0.0146,1
15.0192,26351,3,Window_15.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0919,S,0.0117,1
15.0192,26365,6,Window_15.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0901,S,0.0150,1
15.0192,26379,5,Window_15.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0913,S,0.0129,1
15.0192,26368,2,Window_15.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0923,S,0.0150,1
15.0192,26360,1,Window_15.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0890,S,0.0150,1
15.0192,26373,4,Window_15.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0913,S,0.0075,1
16.0192,27442,3,Window_16.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0982,S,0.0150,1
16.0192,27448,6,Window_16.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0948,S,0.0150,1
16.0192,27451,5,Window_16.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0955,S,0.0078,1
16.0192,27446,2,Window_16.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0984,S,0.0148,1
16.0192,27454,1,Window_16.000,3/6,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0918,S,0.0150,1
16.0192,27463,4,Window_16.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0921,S,0.0072,1
17.0192,28539,3,Window_17.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0967,S,0.0150,1
17.0192,28538,6,Window_17.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0883,S,0.0150,1
17.0192,28534,5,Window_17.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0970,S,0.0090,1
17.0192,28535,2,Window_17.000,1/5,TIMEOUT,2.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0870,S,0.0150,1
17.0192,28544,1,Window_17.000,2/6,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0930,S,0.0150,1
17.0192,28555,4,Window_17.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0939,S,0.0150,1
18.0192,29622,3,Window_18.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0949,S,0.0150,1
18.0192,29639,6,Window_18.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0943,S,0.0144,1
