Time,PmuID,PmuCoordinates,DataSize,GNB_Target,Path,HopSum,Status
36.6667,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0110s, 498.4m) -> TELCO (0.0361s, 707.1m) -> TSO (0.0726s, 1415.6m)",0.1198,OK
36.6667,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0187s, 492.2m) -> TELCO (0.0392s, 500.0m) -> TSO (0.0910s, 1415.6m)",0.1489,OK
36.6667,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0095s, 302.6m) -> TELCO (0.0365s, 500.0m) -> TSO (0.0701s, 1415.6m)",0.1160,OK
36.6667,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0000s, 202.0m) -> TELCO (0.0404s, 500.0m) -> TSO (0.0869s, 1415.6m)",0.1273,OK
36.6667,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0079s, 466.0m) -> TELCO (0.0404s, 707.1m) -> TSO (0.0761s, 1415.6m)",0.1243,OK
36.6667,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0044s, 471.3m) -> TELCO (0.0358s, 707.1m) -> TSO (0.0742s, 1415.6m)",0.1144,OK
36.6667,10,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0119s, 164.8m) -> TELCO (0.0374s, 500.0m) -> TSO (0.0749s, 1415.6m)",0.1242,OK
37.0000,11,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0171s, 165.6m) -> TELCO (0.0380s, 500.0m) -> TSO (0.0818s, 1415.6m)",0.1369,OK
37.0000,12,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0065s, 202.9m) -> TELCO (0.0407s, 500.0m) -> TSO (0.0723s, 1415.6m)",0.1194,OK
37.0000,13,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0126s, 506.0m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0705s, 1415.6m)",0.1217,OK
37.0000,14,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0058s, 240.8m) -> TELCO (0.0376s, 707.1m) -> TSO (0.0721s, 1415.6m)",0.1155,OK
37.0000,15,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0030s, 483.4m) -> TELCO (0.0369s, 707.1m) -> TSO (0.0770s, 1415.6m)",0.1169,OK
37.0000,16,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0037s, 209.0m) -> TELCO (0.0373s, 707.1m) -> TSO (0.0645s, 1415.6m)",0.1056,OK
37.0000,17,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0052s, 242.7m) -> TELCO (0.0357s, 707.1m) -> TSO (0.0713s, 1415.6m)",0.1121,OK
37.0000,18,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0133s, 200.4m) -> TELCO (0.0421s, 707.1m) -> TSO (0.0709s, 1415.6m)",0.1263,OK
37.0000,19,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0186s, 468.4m) -> TELCO (0.0368s, 500.0m) -> TSO (0.0564s, 1415.6m)",0.1117,OK
37.0000,0,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0112s, 275.0m) -> TELCO (0.0434s, 707.1m) -> TSO (0.0754s, 1415.6m)",0.1300,OK
37.0000,1,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0014s, 246.7m) -> TELCO (0.0413s, 707.1m) -> TSO (0.0715s, 1415.6m)",0.1142,OK
37.0000,2,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0051s, 541.6m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0761s, 1415.6m)",0.1183,OK
37.0000,3,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0012s, 407.4m) -> TELCO (0.0347s, 707.1m) -> TSO (0.0728s, 1415.6m)",0.1087,OK
37.0000,4,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0075s, 564.2m) -> TELCO (0.0391s, 707.1m) -> TSO (0.0677s, 1415.6m)",0.1142,OK
37.0000,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0120s, 155.0m) -> TELCO (0.0372s, 707.1m) -> TSO (0.0789s, 1415.6m)",0.1282,OK
37.0000,6,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0080s, 143.3m) -> TELCO (0.0386s, 707.1m) -> TSO (0.0841s, 1415.6m)",0.1307,OK
37.0000,7,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0014s, 156.7m) -> TELCO (0.0406s, 707.1m) -> TSO (0.0804s, 1415.6m)",0.1224,OK
37.0000,8,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0204s, 295.0m) -> TELCO (0.0335s, 707.1m) -> TSO (0.0783s, 1415.6m)",0.1321,OK
37.0000,9,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0104s, 499.3m) -> TELCO (0.0303s, 707.1m) -> TSO (0.0726s, 1415.6m)",0.1133,OK
37.0000,10,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0081s, 140.8m) -> TELCO (0.0332s, 707.1m) -> TSO (0.0643s, 1415.6m)",0.1056,OK
37.0000,11,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0135s, 229.3m) -> TELCO (0.0341s, 707.1m) -> TSO (0.0706s, 1415.6m)",0.1182,OK
37.0000,12,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0118s, 469.1m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0695s, 1415.6m)",0.1211,OK
37.0000,13,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0123s, 527.8m) -> TELCO (0.0335s, 500.0m) -> TSO (0.0835s, 1415.6m)",0.1293,OK
37.0000,14,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0042s, 498.4m) -> TELCO (0.0380s, 707.1m) -> TSO (0.0905s, 1415.6m)",0.1327,OK
37.0000,15,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0093s, 492.2m) -> TELCO (0.0374s, 500.0m) -> TSO (0.0823s, 1415.6m)",0.1290,OK
37.0000,16,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0051s, 302.6m) -> TELCO (0.0394s, 500.0m) -> TSO (0.0858s, 1415.6m)",0.1302,OK
37.0000,17,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0124s, 202.0m) -> TELCO (0.0367s, 500.0m) -> TSO (0.0530s, 1415.6m)",0.1021,OK
37.0000,18,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0139s, 466.0m) -> TELCO (0.0360s, 707.1m) -> TSO (0.0782s, 1415.6m)",0.1281,OK
37.0000,19,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0013s, 471.3m) -> TELCO (0.0355s, 707.1m) -> TSO (0.0766s, 1415.6m)",0.1134,OK
37.0000,0,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0154s, 164.8m) -> TELCO (0.0385s, 500.0m) -> TSO (0.0680s, 1415.6m)",0.1219,OK
37.0000,26,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0124s, 202.0m) -> TELCO (0.0367s, 500.0m) -> TSO (0.0530s, 1415.6m)",0.1021,OK
37.0000,5,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0037s, 209.0m) -> TELCO (0.0373s, 707.1m) -> TSO (0.0645s, 1415.6m)",0.1056,OK
37.0000,19,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0081s, 140.8m) -> TELCO (0.0332s, 707.1m) -> TSO (0.0643s, 1415.6m)",0.1056,OK
37.0000,12,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0012s, 407.4m) -> TELCO (0.0347s, 707.1m) -> TSO (0.0728s, 1415.6m)",0.1087,OK
37.0000,8,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0186s, 468.4m) -> TELCO (0.0368s, 500.0m) -> TSO (0.0564s, 1415.6m)",0.1117,OK
37.0000,6,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0052s, 242.7m) -> TELCO (0.0357s, 707.1m) -> TSO (0.0713s, 1415.6m)",0.1121,OK
37.0000,18,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0104s, 499.3m) -> TELCO (0.0303s, 707.1m) -> TSO (0.0726s, 1415.6m)",0.1133,OK
37.0000,28,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0013s, 471.3m) -> TELCO (0.0355s, 707.1m) -> TSO (0.0766s, 1415.6m)",0.1134,OK
37.0000,13,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0075s, 564.2m) -> TELCO (0.0391s, 707.1m) -> TSO (0.0677s, 1415.6m)",0.1142,OK
37.0000,10,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0014s, 246.7m) -> TELCO (0.0413s, 707.1m) -> TSO (0.0715s, 1415.6m)",0.1142,OK
37.0000,3,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0058s, 240.8m) -> TELCO (0.0376s, 707.1m) -> TSO (0.0721s, 1415.6m)",0.1155,OK
37.0000,4,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0030s, 483.4m) -> TELCO (0.0369s, 707.1m) -> TSO (0.0770s, 1415.6m)",0.1169,OK
37.0000,20,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0135s, 229.3m) -> TELCO (0.0341s, 707.1m) -> TSO (0.0706s, 1415.6m)",0.1182,DEADLINE_MISSED
37.0000,11,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0051s, 541.6m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0761s, 1415.6m)",0.1183,DEADLINE_MISSED
37.0000,1,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0065s, 202.9m) -> TELCO (0.0407s, 500.0m) -> TSO (0.0723s, 1415.6m)",0.1194,DEADLINE_MISSED
37.0000,21,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0118s, 469.1m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0695s, 1415.6m)",0.1211,DEADLINE_MISSED
37.0000,2,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0126s, 506.0m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0705s, 1415.6m)",0.1217,DEADLINE_MISSED
37.0000,29,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0154s, 164.8m) -> TELCO (0.0385s, 500.0m) -> TSO (0.0680s, 1415.6m)",0.1219,DEADLINE_MISSED
37.0000,16,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0014s, 156.7m) -> TELCO (0.0406s, 707.1m) -> TSO (0.0804s, 1415.6m)",0.1224,DEADLINE_MISSED
37.0000,7,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0133s, 200.4m) -> TELCO (0.0421s, 707.1m) -> TSO (0.0709s, 1415.6m)",0.1263,DEADLINE_MISSED
37.0000,27,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0139s, 466.0m) -> TELCO (0.0360s, 707.1m) -> TSO (0.0782s, 1415.6m)",0.1281,DEADLINE_MISSED
37.0000,14,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0120s, 155.0m) -> TELCO (0.0372s, 707.1m) -> TSO (0.0789s, 1415.6m)",0.1282,DEADLINE_MISSED
37.0000,24,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0093s, 492.2m) -> TELCO (0.0374s, 500.0m) -> TSO (0.0823s, 1415.6m)",0.1290,DEADLINE_MISSED
37.0000,22,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0123s, 527.8m) -> TELCO (0.0335s, 500.0m) -> TSO (0.0835s, 1415.6m)",0.1293,DEADLINE_MISSED
37.0000,9,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0112s, 275.0m) -> TELCO (0.0434s, 707.1m) -> TSO (0.0754s, 1415.6m)",0.1300,DEADLINE_MISSED
37.0000,25,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0051s, 302.6m) -> TELCO (0.0394s, 500.0m) -> TSO (0.0858s, 1415.6m)",0.1302,DEADLINE_MISSED
37.0000,15,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0080s, 143.3m) -> TELCO (0.0386s, 707.1m) -> TSO (0.0841s, 1415.6m)",0.1307,DEADLINE_MISSED
37.0000,17,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0204s, 295.0m) -> TELCO (0.0335s, 707.1m) -> TSO (0.0783s, 1415.6m)",0.1321,DEADLINE_MISSED
37.0000,23,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0042s, 498.4m) -> TELCO (0.0380s, 707.1m) -> TSO (0.0905s, 1415.6m)",0.1327,DEADLINE_MISSED
37.0000,0,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0171s, 165.6m) -> TELCO (0.0380s, 500.0m) -> TSO (0.0818s, 1415.6m)",0.1369,DEADLINE_MISSED
37.3333,1,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0000s, 165.6m) -> TELCO (0.0377s, 500.0m) -> TSO (0.0636s, 1415.6m)",0.1014,OK
37.3333,2,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0129s, 202.9m) -> TELCO (0.0374s, 500.0m) -> TSO (0.0692s, 1415.6m)",0.1196,OK
37.3333,3,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0098s, 506.0m) -> TELCO (0.0391s, 707.1m) -> TSO (0.0864s, 1415.6m)",0.1353,OK
37.3333,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0062s, 240.8m) -> TELCO (0.0404s, 707.1m) -> TSO (0.0733s, 1415.6m)",0.1199,OK
37.3333,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0002s, 483.4m) -> TELCO (0.0349s, 707.1m) -> TSO (0.0817s, 1415.6m)",0.1169,OK
37.3333,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0115s, 209.0m) -> TELCO (0.0372s, 707.1m) -> TSO (0.0791s, 1415.6m)",0.1278,OK
37.3333,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0178s, 242.7m) -> TELCO (0.0429s, 707.1m) -> TSO (0.0753s, 1415.6m)",0.1360,OK
37.3333,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0045s, 200.4m) -> TELCO (0.0444s, 707.1m) -> TSO (0.0650s, 1415.6m)",0.1138,OK
37.3333,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0110s, 468.4m) -> TELCO (0.0425s, 500.0m) -> TSO (0.0784s, 1415.6m)",0.1319,OK
37.3333,10,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0086s, 275.0m) -> TELCO (0.0384s, 707.1m) -> TSO (0.0732s, 1415.6m)",0.1202,OK
37.3333,11,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0152s, 246.7m) -> TELCO (0.0386s, 707.1m) -> TSO (0.0730s, 1415.6m)",0.1267,OK
37.3333,12,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0196s, 541.6m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0809s, 1415.6m)",0.1376,OK
37.3333,13,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0012s, 407.4m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0800s, 1415.6m)",0.1207,OK
37.3333,14,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0073s, 564.2m) -> TELCO (0.0395s, 707.1m) -> TSO (0.0781s, 1415.6m)",0.1248,OK
37.3333,15,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0000s, 155.0m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0837s, 1415.6m)",0.1211,OK
37.3333,16,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0103s, 143.3m) -> TELCO (0.0325s, 707.1m) -> TSO (0.0700s, 1415.6m)",0.1127,OK
37.3333,17,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0092s, 156.7m) -> TELCO (0.0405s, 707.1m) -> TSO (0.0808s, 1415.6m)",0.1305,OK
37.3333,18,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0120s, 295.0m) -> TELCO (0.0330s, 707.1m) -> TSO (0.0714s, 1415.6m)",0.1163,OK
37.3333,19,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0013s, 499.3m) -> TELCO (0.0401s, 707.1m) -> TSO (0.0752s, 1415.6m)",0.1166,OK
37.3333,0,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0039s, 140.8m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0747s, 1415.6m)",0.1183,OK
37.3333,1,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0105s, 229.3m) -> TELCO (0.0353s, 707.1m) -> TSO (0.0887s, 1415.6m)",0.1345,OK
37.3333,2,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0146s, 469.1m) -> TELCO (0.0381s, 707.1m) -> TSO (0.0752s, 1415.6m)",0.1279,OK
37.3333,3,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0187s, 527.8m) -> TELCO (0.0383s, 500.0m) -> TSO (0.0596s, 1415.6m)",0.1167,OK
37.3333,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0079s, 498.4m) -> TELCO (0.0319s, 707.1m) -> TSO (0.0752s, 1415.6m)",0.1150,OK
37.3333,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0072s, 492.2m) -> TELCO (0.0393s, 500.0m) -> TSO (0.0907s, 1415.6m)",0.1372,OK
37.3333,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0125s, 302.6m) -> TELCO (0.0376s, 500.0m) -> TSO (0.0674s, 1415.6m)",0.1174,OK
37.3333,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0092s, 202.0m) -> TELCO (0.0369s, 500.0m) -> TSO (0.0970s, 1415.6m)",0.1431,OK
37.3333,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0133s, 466.0m) -> TELCO (0.0345s, 707.1m) -> TSO (0.0721s, 1415.6m)",0.1199,OK
37.3333,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0159s, 471.3m) -> TELCO (0.0334s, 707.1m) -> TSO (0.0766s, 1415.6m)",0.1260,OK
37.3333,10,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0030s, 164.8m) -> TELCO (0.0376s, 500.0m) -> TSO (0.0747s, 1415.6m)",0.1153,OK
37.6667,11,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0195s, 165.6m) -> TELCO (0.0305s, 500.0m) -> TSO (0.0761s, 1415.6m)",0.1261,OK
37.6667,12,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0059s, 202.9m) -> TELCO (0.0379s, 500.0m) -> TSO (0.0757s, 1415.6m)",0.1194,OK
37.6667,13,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0146s, 506.0m) -> TELCO (0.0381s, 707.1m) -> TSO (0.0852s, 1415.6m)",0.1379,OK
37.6667,14,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0050s, 240.8m) -> TELCO (0.0367s, 707.1m) -> TSO (0.0730s, 1415.6m)",0.1147,OK
37.6667,15,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0107s, 483.4m) -> TELCO (0.0428s, 707.1m) -> TSO (0.0775s, 1415.6m)",0.1311,OK
37.6667,16,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0084s, 209.0m) -> TELCO (0.0392s, 707.1m) -> TSO (0.0800s, 1415.6m)",0.1275,OK
37.6667,17,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0073s, 242.7m) -> TELCO (0.0401s, 707.1m) -> TSO (0.0700s, 1415.6m)",0.1174,OK
37.6667,18,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0039s, 200.4m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0756s, 1415.6m)",0.1174,OK
37.6667,19,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0196s, 468.4m) -> TELCO (0.0404s, 500.0m) -> TSO (0.0798s, 1415.6m)",0.1397,OK
37.6667,0,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0032s, 275.0m) -> TELCO (0.0356s, 707.1m) -> TSO (0.0624s, 1415.6m)",0.1012,OK
37.6667,1,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0124s, 246.7m) -> TELCO (0.0423s, 707.1m) -> TSO (0.0699s, 1415.6m)",0.1246,OK
37.6667,2,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0075s, 541.6m) -> TELCO (0.0425s, 707.1m) -> TSO (0.0755s, 1415.6m)",0.1255,OK
37.6667,3,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0054s, 407.4m) -> TELCO (0.0392s, 707.1m) -> TSO (0.0816s, 1415.6m)",0.1262,OK
37.6667,4,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0065s, 564.2m) -> TELCO (0.0375s, 707.1m) -> TSO (0.0762s, 1415.6m)",0.1202,OK
37.6667,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0119s, 155.0m) -> TELCO (0.0370s, 707.1m) -> TSO (0.0802s, 1415.6m)",0.1292,OK
37.6667,6,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0202s, 143.3m) -> TELCO (0.0391s, 707.1m) -> TSO (0.0763s, 1415.6m)",0.1355,OK
37.6667,7,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0064s, 156.7m) -> TELCO (0.0405s, 707.1m) -> TSO (0.0810s, 1415.6m)",0.1278,OK
37.6667,8,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0077s, 295.0m) -> TELCO (0.0370s, 707.1m) -> TSO (0.0728s, 1415.6m)",0.1174,OK
37.6667,9,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0055s, 499.3m) -> TELCO (0.0338s, 707.1m) -> TSO (0.0724s, 1415.6m)",0.1116,OK
37.6667,10,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0025s, 140.8m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0795s, 1415.6m)",0.1194,OK
37.6667,11,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0059s, 229.3m) -> TELCO (0.0372s, 707.1m) -> TSO (0.0757s, 1415.6m)",0.1188,OK
37.6667,12,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0039s, 469.1m) -> TELCO (0.0368s, 707.1m) -> TSO (0.0783s, 1415.6m)",0.1189,OK
37.6667,13,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0133s, 527.8m) -> TELCO (0.0385s, 500.0m) -> TSO (0.0779s, 1415.6m)",0.1297,OK
37.6667,14,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0057s, 498.4m) -> TELCO (0.0337s, 707.1m) -> TSO (0.0771s, 1415.6m)",0.1165,OK
37.6667,15,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0041s, 492.2m) -> TELCO (0.0356s, 500.0m) -> TSO (0.0898s, 1415.6m)",0.1295,OK
37.6667,16,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0116s, 302.6m) -> TELCO (0.0353s, 500.0m) -> TSO (0.0709s, 1415.6m)",0.1179,OK
37.6667,17,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0033s, 202.0m) -> TELCO (0.0341s, 500.0m) -> TSO (0.0755s, 1415.6m)",0.1128,OK
37.6667,18,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0151s, 466.0m) -> TELCO (0.0433s, 707.1m) -> TSO (0.0797s, 1415.6m)",0.1380,OK
37.6667,19,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0182s, 471.3m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0739s, 1415.6m)",0.1311,OK
37.6667,0,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0037s, 164.8m) -> TELCO (0.0339s, 500.0m) -> TSO (0.0753s, 1415.6m)",0.1129,OK
38.0000,1,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0182s, 165.6m) -> TELCO (0.0359s, 500.0m) -> TSO (0.0820s, 1415.6m)",0.1361,OK
38.0000,2,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0128s, 202.9m) -> TELCO (0.0419s, 500.0m) -> TSO (0.0764s, 1415.6m)",0.1311,OK
38.0000,3,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0172s, 506.0m) -> TELCO (0.0362s, 707.1m) -> TSO (0.0802s, 1415.6m)",0.1336,OK
38.0000,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0060s, 240.8m) -> TELCO (0.0388s, 707.1m) -> TSO (0.0725s, 1415.6m)",0.1173,OK
38.0000,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0102s, 483.4m) -> TELCO (0.0406s, 707.1m) -> TSO (0.0578s, 1415.6m)",0.1085,OK
38.0000,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0103s, 209.0m) -> TELCO (0.0401s, 707.1m) -> TSO (0.0734s, 1415.6m)",0.1237,OK
38.0000,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0144s, 242.7m) -> TELCO (0.0358s, 707.1m) -> TSO (0.0838s, 1415.6m)",0.1340,OK
38.0000,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0090s, 200.4m) -> TELCO (0.0402s, 707.1m) -> TSO (0.0692s, 1415.6m)",0.1185,OK
38.0000,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0051s, 468.4m) -> TELCO (0.0403s, 500.0m) -> TSO (0.0692s, 1415.6m)",0.1146,OK
