Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
3.0000,3,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0115s, 526.3m) -> TELCO (0.0120s, 707.1m) -> GNB_5 (0.0132s, 707.1m)",0.0366,S
3.0000,5,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0056s, 265.2m) -> TELCO (0.0175s, 707.1m) -> GNB_5 (0.0166s, 707.1m)",0.0397,S
3.0000,25,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0166s, 414.1m) -> TELCO (0.0108s, 707.1m) -> GNB_5 (0.0152s, 707.1m)",0.0426,L
3.0000,4,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0027s, 343.3m) -> TELCO (0.0090s, 500.0m) -> GNB_4 (0.0120s, 500.0m)",0.0237,S
3.0000,8,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0000s, 275.1m) -> TELCO (0.0137s, 500.0m) -> GNB_4 (0.0120s, 500.0m)",0.0257,S
3.0000,11,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0023s, 123.6m) -> TELCO (0.0160s, 500.0m) -> GNB_4 (0.0129s, 500.0m)",0.0312,S
3.0000,12,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0074s, 410.4m) -> TELCO (0.0143s, 500.0m) -> GNB_4 (0.0148s, 500.0m)",0.0365,S
3.0000,10,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0015s, 459.1m) -> TELCO (0.0070s, 707.1m) -> GNB_1 (0.0167s, 707.1m)",0.0252,S
3.0000,14,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0000s, 109.2m) -> TELCO (0.0165s, 707.1m) -> GNB_1 (0.0141s, 707.1m)",0.0307,S
3.0000,7,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0000s, 371.0m) -> TELCO (0.0179s, 707.1m) -> GNB_1 (0.0147s, 707.1m)",0.0326,S
3.0000,19,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0130s, 431.5m) -> TELCO (0.0159s, 707.1m) -> GNB_1 (0.0100s, 707.1m)",0.0390,S
3.0000,9,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0177s, 291.7m) -> TELCO (0.0119s, 707.1m) -> GNB_1 (0.0129s, 707.1m)",0.0425,L
3.0000,23,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0222s, 438.4m) -> TELCO (0.0105s, 707.1m) -> GNB_1 (0.0126s, 707.1m)",0.0453,L
3.0000,13,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0000s, 223.3m) -> TELCO (0.0127s, 707.1m) -> GNB_6 (0.0172s, 707.1m)",0.0299,S
3.0000,22,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0037s, 480.1m) -> TELCO (0.0147s, 707.1m) -> GNB_6 (0.0129s, 707.1m)",0.0313,S
3.0000,27,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0047s, 112.7m) -> TELCO (0.0126s, 707.1m) -> GNB_6 (0.0148s, 707.1m)",0.0322,S
3.0000,17,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0043s, 419.6m) -> TELCO (0.0145s, 707.1m) -> GNB_6 (0.0151s, 707.1m)",0.0339,S
3.0000,21,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0115s, 314.2m) -> TELCO (0.0134s, 707.1m) -> GNB_6 (0.0125s, 707.1m)",0.0374,S
3.0000,16,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0000s, 301.3m) -> TELCO (0.0093s, 500.0m) -> GNB_3 (0.0123s, 500.0m)",0.0216,S
3.0000,18,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0051s, 110.6m) -> TELCO (0.0115s, 500.0m) -> GNB_3 (0.0117s, 500.0m)",0.0283,S
3.0000,24,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0144s, 450.6m) -> TELCO (0.0109s, 500.0m) -> GNB_3 (0.0131s, 500.0m)",0.0384,L
4.0000,1,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0031s, 409.6m) -> TELCO (0.0103s, 707.1m) -> GNB_2 (0.0135s, 707.1m)",0.0270,S
4.0000,15,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0054s, 147.2m) -> TELCO (0.0120s, 707.1m) -> GNB_2 (0.0145s, 707.1m)",0.0319,S
4.0000,20,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0084s, 543.5m) -> TELCO (0.0100s, 707.1m) -> GNB_2 (0.0145s, 707.1m)",0.0329,S
4.0000,28,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0094s, 333.8m) -> TELCO (0.0107s, 707.1m) -> GNB_2 (0.0136s, 707.1m)",0.0337,S
4.0000,29,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0098s, 285.1m) -> TELCO (0.0121s, 707.1m) -> GNB_2 (0.0141s, 707.1m)",0.0360,S
4.0000,26,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0074s, 110.1m) -> TELCO (0.0137s, 707.1m) -> GNB_2 (0.0156s, 707.1m)",0.0367,S
4.0000,6,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0000s, 431.9m) -> TELCO (0.0113s, 707.1m) -> GNB_5 (0.0081s, 707.1m)",0.0193,S
4.0000,3,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0000s, 526.3m) -> TELCO (0.0095s, 707.1m) -> GNB_5 (0.0109s, 707.1m)",0.0204,S
4.0000,5,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0090s, 265.2m) -> TELCO (0.0099s, 707.1m) -> GNB_5 (0.0137s, 707.1m)",0.0326,S
4.0000,2,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0100s, 274.6m) -> TELCO (0.0145s, 707.1m) -> GNB_5 (0.0124s, 707.1m)",0.0369,L
4.0000,0,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0100s, 77.4m) -> TELCO (0.0166s, 707.1m) -> GNB_5 (0.0104s, 707.1m)",0.0369,L
4.0000,25,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0118s, 414.1m) -> TELCO (0.0131s, 707.1m) -> GNB_5 (0.0168s, 707.1m)",0.0416,L
4.0000,4,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0042s, 343.3m) -> TELCO (0.0135s, 500.0m) -> GNB_4 (0.0093s, 500.0m)",0.0270,S
4.0000,12,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0084s, 410.4m) -> TELCO (0.0106s, 500.0m) -> GNB_4 (0.0087s, 500.0m)",0.0278,S
4.0000,8,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0102s, 275.1m) -> TELCO (0.0124s, 500.0m) -> GNB_4 (0.0087s, 500.0m)",0.0314,S
4.0000,11,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0128s, 123.6m) -> TELCO (0.0171s, 500.0m) -> GNB_4 (0.0120s, 500.0m)",0.0419,S
4.0000,19,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0000s, 431.5m) -> TELCO (0.0142s, 707.1m) -> GNB_1 (0.0120s, 707.1m)",0.0262,S
4.0000,23,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0000s, 438.4m) -> TELCO (0.0105s, 707.1m) -> GNB_1 (0.0158s, 707.1m)",0.0263,S
4.0000,9,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0000s, 291.7m) -> TELCO (0.0140s, 707.1m) -> GNB_1 (0.0144s, 707.1m)",0.0284,S
4.0000,7,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0060s, 371.0m) -> TELCO (0.0121s, 707.1m) -> GNB_1 (0.0124s, 707.1m)",0.0304,S
4.0000,14,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0000s, 109.2m) -> TELCO (0.0135s, 707.1m) -> GNB_1 (0.0171s, 707.1m)",0.0306,S
4.0000,10,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0140s, 459.1m) -> TELCO (0.0100s, 707.1m) -> GNB_1 (0.0171s, 707.1m)",0.0411,S
4.0000,22,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0000s, 480.1m) -> TELCO (0.0111s, 707.1m) -> GNB_6 (0.0157s, 707.1m)",0.0268,S
4.0000,27,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0054s, 112.7m) -> TELCO (0.0141s, 707.1m) -> GNB_6 (0.0120s, 707.1m)",0.0315,S
