Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
3.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0077s, 285.1m)",0.0077,OK
3.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0102s, 147.2m)",0.0102,OK
3.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0134s, 409.6m)",0.0134,OK
3.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0134s, 543.5m)",0.0134,OK
3.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0171s, 333.8m)",0.0171,OK
3.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0033s, 77.4m)",0.0033,OK
3.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0045s, 431.9m)",0.0045,OK
3.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0113s, 414.1m)",0.0113,OK
3.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0120s, 265.2m)",0.0120,OK
3.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0124s, 274.6m)",0.0124,OK
3.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0249s, 526.3m)",0.0249,DEADLINE_MISSED
3.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0104s, 123.6m)",0.0104,OK
3.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0117s, 343.3m)",0.0117,OK
3.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0145s, 275.1m)",0.0145,OK
3.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0186s, 410.4m)",0.0186,OK
3.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0000s, 109.2m)",0.0000,OK
3.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0069s, 371.0m)",0.0069,OK
