Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
6.0000,17,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0065s, 295.0m)",0.0065,OK
6.0000,15,"(366.8,447.1)",2.00,"PMU -> GNB_1 (0.0084s, 143.3m)",0.0084,OK
6.0000,6,"(700.4,636.8)",2.00,"PMU -> GNB_1 (0.0111s, 242.7m)",0.0111,OK
6.0000,21,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0114s, 469.1m)",0.0114,OK
6.0000,13,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0133s, 564.2m)",0.0133,OK
6.0000,23,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0140s, 498.4m)",0.0140,OK
6.0000,9,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0141s, 275.0m)",0.0141,OK
6.0000,24,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0093s, 492.2m)",0.0093,OK
6.0000,29,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0098s, 164.8m)",0.0098,OK
6.0000,26,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0105s, 202.0m)",0.0105,OK
6.0000,22,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0116s, 527.8m)",0.0116,OK
7.0000,25,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0083s, 302.6m)",0.0083,OK
7.0000,8,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0096s, 468.4m)",0.0096,OK
7.0000,0,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0098s, 165.6m)",0.0098,OK
7.0000,1,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0161s, 202.9m)",0.0161,OK
7.0000,27,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0000s, 466.0m)",0.0000,OK
7.0000,20,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0041s, 229.3m)",0.0041,OK
7.0000,2,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0055s, 506.0m)",0.0055,OK
7.0000,14,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0086s, 155.0m)",0.0086,OK
7.0000,18,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0104s, 499.3m)",0.0104,OK
7.0000,7,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0109s, 200.4m)",0.0109,OK
7.0000,16,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0000s, 156.7m)",0.0000,OK
7.0000,3,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0053s, 240.8m)",0.0053,OK
7.0000,28,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0060s, 471.3m)",0.0060,OK
7.0000,10,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0125s, 246.7m)",0.0125,OK
7.0000,11,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0157s, 541.6m)",0.0157,DEADLINE_MISSED
7.0000,5,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0010s, 209.0m)",0.0010,OK
7.0000,4,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0044s, 483.4m)",0.0044,OK
7.0000,12,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0108s, 407.4m)",0.0108,OK
7.0000,17,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0120s, 295.0m)",0.0120,OK
7.0000,19,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0174s, 140.8m)",0.0174,DEADLINE_MISSED
7.0000,13,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0016s, 564.2m)",0.0016,OK
7.0000,6,"(700.4,636.8)",2.00,"PMU -> GNB_1 (0.0035s, 242.7m)",0.0035,OK
7.0000,9,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0070s, 275.0m)",0.0070,OK
7.0000,15,"(366.8,447.1)",2.00,"PMU -> GNB_1 (0.0070s, 143.3m)",0.0070,OK
7.0000,23,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0091s, 498.4m)",0.0091,OK
7.0000,21,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0107s, 469.1m)",0.0107,OK
7.0000,26,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0075s, 202.0m)",0.0075,OK
7.0000,24,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0078s, 492.2m)",0.0078,OK
7.0000,29,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0103s, 164.8m)",0.0103,OK
