Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
3.0000,12,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0050s, 410.4m) -> TELCO (0.0147s, 500.0m) -> GNB_4 (0.0102s, 500.0m)",0.0300,S
3.0000,11,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0143s, 123.6m) -> TELCO (0.0163s, 500.0m) -> GNB_4 (0.0122s, 500.0m)",0.0429,L
3.0000,7,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0000s, 371.0m) -> TELCO (0.0144s, 707.1m) -> GNB_1 (0.0124s, 707.1m)",0.0268,S
3.0000,14,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0087s, 109.2m) -> TELCO (0.0138s, 707.1m) -> GNB_1 (0.0116s, 707.1m)",0.0342,S
3.0000,23,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0064s, 438.4m) -> TELCO (0.0142s, 707.1m) -> GNB_1 (0.0138s, 707.1m)",0.0344,S
3.0000,9,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0059s, 291.7m) -> TELCO (0.0165s, 707.1m) -> GNB_1 (0.0133s, 707.1m)",0.0357,S
3.0000,19,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0103s, 431.5m) -> TELCO (0.0148s, 707.1m) -> GNB_1 (0.0115s, 707.1m)",0.0366,S
3.0000,10,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0129s, 459.1m) -> TELCO (0.0110s, 707.1m) -> GNB_1 (0.0145s, 707.1m)",0.0384,S
3.0000,17,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0000s, 419.6m) -> TELCO (0.0124s, 707.1m) -> GNB_6 (0.0136s, 707.1m)",0.0260,S
3.0000,27,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0000s, 112.7m) -> TELCO (0.0144s, 707.1m) -> GNB_6 (0.0128s, 707.1m)",0.0271,S
3.0000,22,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0042s, 480.1m) -> TELCO (0.0164s, 707.1m) -> GNB_6 (0.0101s, 707.1m)",0.0307,S
3.0000,13,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0000s, 223.3m) -> TELCO (0.0136s, 707.1m) -> GNB_6 (0.0181s, 707.1m)",0.0318,S
3.0000,21,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0098s, 314.2m) -> TELCO (0.0111s, 707.1m) -> GNB_6 (0.0115s, 707.1m)",0.0323,S
3.0000,24,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0045s, 450.6m) -> TELCO (0.0114s, 500.0m) -> GNB_3 (0.0074s, 500.0m)",0.0233,S
3.0000,18,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0000s, 110.6m) -> TELCO (0.0131s, 500.0m) -> GNB_3 (0.0134s, 500.0m)",0.0265,S
3.0000,16,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0150s, 301.3m) -> TELCO (0.0112s, 500.0m) -> GNB_3 (0.0097s, 500.0m)",0.0358,S
4.0000,20,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0000s, 543.5m) -> TELCO (0.0099s, 707.1m) -> GNB_2 (0.0116s, 707.1m)",0.0215,S
4.0000,15,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0011s, 147.2m) -> TELCO (0.0116s, 707.1m) -> GNB_2 (0.0144s, 707.1m)",0.0270,S
4.0000,29,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0000s, 285.1m) -> TELCO (0.0145s, 707.1m) -> GNB_2 (0.0161s, 707.1m)",0.0306,S
4.0000,26,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0000s, 110.1m) -> TELCO (0.0182s, 707.1m) -> GNB_2 (0.0133s, 707.1m)",0.0315,S
4.0000,1,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0109s, 409.6m) -> TELCO (0.0088s, 707.1m) -> GNB_2 (0.0151s, 707.1m)",0.0348,S
4.0000,28,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0100s, 333.8m) -> TELCO (0.0154s, 707.1m) -> GNB_2 (0.0154s, 707.1m)",0.0408,L
4.0000,2,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0056s, 274.6m) -> TELCO (0.0110s, 707.1m) -> GNB_5 (0.0142s, 707.1m)",0.0308,S
4.0000,5,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0053s, 265.2m) -> TELCO (0.0135s, 707.1m) -> GNB_5 (0.0122s, 707.1m)",0.0310,S
4.0000,0,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0052s, 77.4m) -> TELCO (0.0124s, 707.1m) -> GNB_5 (0.0147s, 707.1m)",0.0323,S
4.0000,3,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0081s, 526.3m) -> TELCO (0.0138s, 707.1m) -> GNB_5 (0.0121s, 707.1m)",0.0341,S
4.0000,6,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0083s, 431.9m) -> TELCO (0.0138s, 707.1m) -> GNB_5 (0.0124s, 707.1m)",0.0344,S
4.0000,25,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0135s, 414.1m) -> TELCO (0.0145s, 707.1m) -> GNB_5 (0.0156s, 707.1m)",0.0435,S
4.0000,12,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0018s, 410.4m) -> TELCO (0.0106s, 500.0m) -> GNB_4 (0.0116s, 500.0m)",0.0240,S
4.0000,8,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0000s, 275.1m) -> TELCO (0.0109s, 500.0m) -> GNB_4 (0.0151s, 500.0m)",0.0260,S
4.0000,11,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0000s, 123.6m) -> TELCO (0.0109s, 500.0m) -> GNB_4 (0.0155s, 500.0m)",0.0264,S
4.0000,4,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0198s, 343.3m) -> TELCO (0.0130s, 500.0m) -> GNB_4 (0.0119s, 500.0m)",0.0448,L
4.0000,9,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0000s, 291.7m) -> TELCO (0.0105s, 707.1m) -> GNB_1 (0.0110s, 707.1m)",0.0215,S
